,Episodes,Rewards
1659,165,198.0
1660,166,193.0
1661,166,70.0
1662,166,68.0
1663,166,117.0
1664,166,45.0
1665,166,103.0
1666,166,9.0
1667,166,199.0
1668,166,191.0
1669,166,198.0
1670,167,193.0
1671,167,65.0
1672,167,70.0
1673,167,116.0
1674,167,49.0
1675,167,111.0
1676,167,11.0
1677,167,199.0
1678,167,191.0
1679,167,198.0
1680,168,193.0
1681,168,67.0
1682,168,69.0
1683,168,118.0
1684,168,50.0
1685,168,119.0
1686,168,11.0
1687,168,199.0
1688,168,191.0
1689,168,198.0
1690,169,193.0
1691,169,70.0
1692,169,68.0
1693,169,120.0
1694,169,53.0
1695,169,136.0
1696,169,11.0
1697,169,199.0
1698,169,191.0
1699,169,195.0
1700,170,193.0
1701,170,74.0
1702,170,64.0
1703,170,78.0
1704,170,52.0
1705,170,108.0
1706,170,11.0
1707,170,199.0
1708,170,191.0
1709,170,179.0
1710,171,193.0
1711,171,83.0
1712,171,72.0
1713,171,82.0
1714,171,46.0
1715,171,125.0
1716,171,11.0
1717,171,182.0
1718,171,191.0
1719,171,179.0
1720,172,193.0
1721,172,73.0
1722,172,68.0
1723,172,122.0
1724,172,43.0
1725,172,148.0
1726,172,10.0
1727,172,162.0
1728,172,191.0
1729,172,162.0
1730,173,193.0
1731,173,71.0
1732,173,72.0
1733,173,121.0
1734,173,49.0
1735,173,155.0
1736,173,9.0
1737,173,162.0
1738,173,191.0
1739,173,165.0
1740,174,193.0
1741,174,86.0
1742,174,64.0
1743,174,119.0
1744,174,48.0
1745,174,120.0
1746,174,14.0
1747,174,194.0
1748,174,191.0
1749,174,157.0
1750,175,193.0
1751,175,87.0
1752,175,78.0
1753,175,119.0
1754,175,52.0
1755,175,133.0
1756,175,15.0
1757,175,194.0
1758,175,191.0
1759,175,162.0
1760,176,193.0
1761,176,92.0
1762,176,72.0
1763,176,121.0
1764,176,49.0
1765,176,155.0
1766,176,13.0
1767,176,155.0
1768,176,191.0
1769,176,183.0
1770,177,193.0
1771,177,88.0
1772,177,76.0
1773,177,126.0
1774,177,55.0
1775,177,176.0
1776,177,11.0
1777,177,187.0
1778,177,191.0
1779,177,166.0
1780,178,193.0
1781,178,91.0
1782,178,76.0
1783,178,122.0
1784,178,54.0
1785,178,176.0
1786,178,12.0
1787,178,193.0
1788,178,191.0
1789,178,190.0
1790,179,193.0
1791,179,91.0
1792,179,74.0
1793,179,115.0
1794,179,50.0
1795,179,151.0
1796,179,9.0
1797,179,193.0
1798,179,191.0
1799,179,190.0
1800,180,193.0
1801,180,95.0
1802,180,74.0
1803,180,122.0
1804,180,61.0
1805,180,117.0
1806,180,15.0
1807,180,176.0
1808,180,191.0
1809,180,159.0
1810,181,193.0
1811,181,95.0
1812,181,76.0
1813,181,122.0
1814,181,54.0
1815,181,109.0
1816,181,11.0
1817,181,176.0
1818,181,191.0
1819,181,169.0
1820,182,170.0
1821,182,93.0
1822,182,72.0
1823,182,123.0
1824,182,65.0
1825,182,94.0
1826,182,11.0
1827,182,176.0
1828,182,191.0
1829,182,162.0
1830,183,183.0
1831,183,91.0
1832,183,80.0
1833,183,121.0
1834,183,63.0
1835,183,115.0
1836,183,10.0
1837,183,200.0
1838,183,191.0
1839,183,162.0
1840,184,173.0
1841,184,100.0
1842,184,70.0
1843,184,118.0
1844,184,71.0
1845,184,106.0
1846,184,11.0
1847,184,163.0
1848,184,191.0
1849,184,118.0
1850,185,171.0
1851,185,109.0
1852,185,82.0
1853,185,124.0
1854,185,61.0
1855,185,106.0
1856,185,12.0
1857,185,154.0
1858,185,191.0
1859,185,100.0
1860,186,169.0
1861,186,115.0
1862,186,74.0
1863,186,184.0
1864,186,89.0
1865,186,115.0
1866,186,14.0
1867,186,154.0
1868,186,191.0
1869,186,100.0
1870,187,107.0
1871,187,114.0
1872,187,86.0
1873,187,189.0
1874,187,85.0
1875,187,90.0
1876,187,13.0
1877,187,159.0
1878,187,191.0
1879,187,119.0
1880,188,94.0
1881,188,113.0
1882,188,94.0
1883,188,127.0
1884,188,95.0
1885,188,118.0
1886,188,12.0
1887,188,172.0
1888,188,191.0
1889,188,166.0
1890,189,97.0
1891,189,150.0
1892,189,94.0
1893,189,124.0
1894,189,93.0
1895,189,85.0
1896,189,11.0
1897,189,186.0
1898,189,191.0
1899,189,123.0
1900,190,92.0
1901,190,121.0
1902,190,96.0
1903,190,120.0
1904,190,90.0
1905,190,112.0
1906,190,11.0
1907,190,186.0
1908,190,191.0
1909,190,111.0
1910,191,91.0
1911,191,143.0
1912,191,133.0
1913,191,123.0
1914,191,125.0
1915,191,151.0
1916,191,11.0
1917,191,192.0
1918,191,191.0
1919,191,111.0
1920,192,97.0
1921,192,133.0
1922,192,108.0
1923,192,119.0
1924,192,170.0
1925,192,92.0
1926,192,13.0
1927,192,179.0
1928,192,191.0
1929,192,118.0
1930,193,89.0
1931,193,133.0
1932,193,132.0
1933,193,125.0
1934,193,135.0
1935,193,192.0
1936,193,13.0
1937,193,179.0
1938,193,191.0
1939,193,116.0
1940,194,96.0
1941,194,176.0
1942,194,198.0
1943,194,122.0
1944,194,98.0
1945,194,190.0
1946,194,11.0
1947,194,166.0
1948,194,191.0
1949,194,183.0
1950,195,89.0
1951,195,164.0
1952,195,198.0
1953,195,133.0
1954,195,67.0
1955,195,172.0
1956,195,10.0
1957,195,183.0
1958,195,191.0
1959,195,121.0
1960,196,88.0
1961,196,183.0
1962,196,198.0
1963,196,126.0
1964,196,61.0
1965,196,134.0
1966,196,12.0
1967,196,183.0
1968,196,191.0
1969,196,120.0
1970,197,95.0
1971,197,107.0
1972,197,132.0
1973,197,130.0
1974,197,53.0
1975,197,121.0
1976,197,12.0
1977,197,183.0
1978,197,191.0
1979,197,118.0
1980,198,98.0
1981,198,119.0
1982,198,128.0
1983,198,125.0
1984,198,47.0
1985,198,116.0
1986,198,11.0
1987,198,183.0
1988,198,191.0
1989,198,121.0
1990,199,103.0
1991,199,112.0
1992,199,115.0
1993,199,133.0
1994,199,48.0
1995,199,131.0
1996,199,11.0
1997,199,183.0
1998,199,191.0
1999,199,118.0
2000,200,98.0
2001,200,107.0
2002,200,113.0
2003,200,194.0
2004,200,43.0
2005,200,119.0
2006,200,19.0
2007,200,183.0
2008,200,191.0
2009,200,122.0
2010,201,95.0
2011,201,107.0
2012,201,128.0
2013,201,178.0
2014,201,44.0
2015,201,100.0
2016,201,14.0
2017,201,177.0
2018,201,191.0
2019,201,115.0
2020,202,103.0
2021,202,127.0
2022,202,121.0
2023,202,124.0
2024,202,40.0
2025,202,112.0
2026,202,13.0
2027,202,177.0
2028,202,191.0
2029,202,125.0
2030,203,98.0
2031,203,138.0
2032,203,85.0
2033,203,172.0
2034,203,38.0
2035,203,110.0
2036,203,15.0
2037,203,177.0
2038,203,191.0
2039,203,122.0
2040,204,102.0
2041,204,137.0
2042,204,71.0
2043,204,120.0
2044,204,37.0
2045,204,120.0
2046,204,12.0
2047,204,181.0
2048,204,191.0
2049,204,131.0
2050,205,97.0
2051,205,141.0
2052,205,102.0
2053,205,130.0
2054,205,35.0
2055,205,119.0
2056,205,11.0
2057,205,190.0
2058,205,191.0
2059,205,144.0
2060,206,97.0
2061,206,149.0
2062,206,94.0
2063,206,120.0
2064,206,36.0
2065,206,112.0
2066,206,14.0
2067,206,184.0
2068,206,191.0
2069,206,135.0
2070,207,101.0
2071,207,124.0
2072,207,112.0
2073,207,129.0
2074,207,39.0
2075,207,99.0
2076,207,14.0
2077,207,184.0
2078,207,191.0
2079,207,118.0
2080,208,98.0
2081,208,130.0
2082,208,119.0
2083,208,123.0
2084,208,38.0
2085,208,121.0
2086,208,13.0
2087,208,173.0
2088,208,191.0
2089,208,154.0
2090,209,100.0
2091,209,136.0
2092,209,166.0
2093,209,135.0
2094,209,40.0
2095,209,122.0
2096,209,16.0
2097,209,175.0
2098,209,191.0
2099,209,125.0
2100,210,182.0
2101,210,121.0
2102,210,186.0
2103,210,135.0
2104,210,33.0
2105,210,112.0
2106,210,14.0
2107,210,180.0
2108,210,191.0
2109,210,184.0
2110,211,183.0
2111,211,117.0
2112,211,186.0
2113,211,146.0
2114,211,31.0
2115,211,142.0
2116,211,17.0
2117,211,180.0
2118,211,14.0
2119,211,174.0
2120,212,183.0
2121,212,94.0
2122,212,186.0
2123,212,186.0
2124,212,41.0
2125,212,110.0
2126,212,14.0
2127,212,180.0
2128,212,14.0
2129,212,178.0
2130,213,183.0
2131,213,74.0
2132,213,186.0
2133,213,145.0
2134,213,39.0
2135,213,118.0
2136,213,16.0
2137,213,192.0
2138,213,14.0
2139,213,185.0
2140,214,183.0
2141,214,79.0
2142,214,186.0
2143,214,183.0
2144,214,40.0
2145,214,149.0
2146,214,11.0
2147,214,192.0
2148,214,14.0
2149,214,185.0
2150,215,183.0
2151,215,65.0
2152,215,185.0
2153,215,196.0
2154,215,39.0
2155,215,149.0
2156,215,11.0
2157,215,192.0
2158,215,14.0
2159,215,181.0
2160,216,134.0
2161,216,92.0
2162,216,177.0
2163,216,132.0
2164,216,38.0
2165,216,133.0
2166,216,13.0
2167,216,192.0
2168,216,14.0
2169,216,189.0
2170,217,123.0
2171,217,94.0
2172,217,187.0
2173,217,138.0
2174,217,42.0
2175,217,176.0
2176,217,13.0
2177,217,192.0
2178,217,14.0
2179,217,181.0
2180,218,116.0
2181,218,112.0
2182,218,187.0
2183,218,195.0
2184,218,44.0
2185,218,176.0
2186,218,18.0
2187,218,192.0
2188,218,14.0
2189,218,170.0
2190,219,112.0
2191,219,133.0
2192,219,187.0
2193,219,200.0
2194,219,42.0
2195,219,190.0
2196,219,14.0
2197,219,192.0
2198,219,14.0
2199,219,170.0
2200,220,107.0
2201,220,137.0
2202,220,187.0
2203,220,200.0
2204,220,43.0
2205,220,145.0
2206,220,17.0
2207,220,192.0
2208,220,14.0
2209,220,160.0
2210,221,111.0
2211,221,147.0
2212,221,187.0
2213,221,200.0
2214,221,43.0
2215,221,141.0
2216,221,20.0
2217,221,192.0
2218,221,14.0
2219,221,156.0
2220,222,107.0
2221,222,158.0
2222,222,187.0
2223,222,200.0
2224,222,43.0
2225,222,120.0
2226,222,20.0
2227,222,192.0
2228,222,14.0
2229,222,165.0
2230,223,107.0
2231,223,192.0
2232,223,187.0
2233,223,200.0
2234,223,45.0
2235,223,168.0
2236,223,14.0
2237,223,192.0
2238,223,14.0
2239,223,153.0
2240,224,108.0
2241,224,192.0
2242,224,187.0
2243,224,200.0
2244,224,46.0
2245,224,146.0
2246,224,18.0
2247,224,192.0
2248,224,14.0
2249,224,153.0
2250,225,111.0
2251,225,192.0
2252,225,187.0
2253,225,200.0
2254,225,42.0
2255,225,155.0
2256,225,16.0
2257,225,192.0
2258,225,14.0
2259,225,170.0
2260,226,111.0
2261,226,168.0
2262,226,187.0
2263,226,200.0
2264,226,49.0
2265,226,178.0
2266,226,25.0
2267,226,192.0
2268,226,14.0
2269,226,170.0
2270,227,111.0
2271,227,171.0
2272,227,187.0
2273,227,200.0
2274,227,47.0
2275,227,181.0
2276,227,14.0
2277,227,190.0
2278,227,14.0
2279,227,171.0
2280,228,108.0
2281,228,163.0
2282,228,181.0
2283,228,200.0
2284,228,45.0
2285,228,143.0
2286,228,15.0
2287,228,190.0
2288,228,14.0
2289,228,170.0
2290,229,105.0
2291,229,170.0
2292,229,197.0
2293,229,200.0
2294,229,46.0
2295,229,163.0
2296,229,16.0
2297,229,157.0
2298,229,14.0
2299,229,122.0
2300,230,109.0
2301,230,165.0
2302,230,191.0
2303,230,200.0
2304,230,49.0
2305,230,180.0
2306,230,23.0
2307,230,146.0
2308,230,14.0
2309,230,183.0
2310,231,109.0
2311,231,180.0
2312,231,198.0
2313,231,200.0
2314,231,47.0
2315,231,180.0
2316,231,17.0
2317,231,134.0
2318,231,14.0
2319,231,183.0
2320,232,109.0
2321,232,191.0
2322,232,177.0
2323,232,200.0
2324,232,47.0
2325,232,166.0
2326,232,15.0
2327,232,142.0
2328,232,14.0
2329,232,183.0
2330,233,110.0
2331,233,141.0
2332,233,170.0
2333,233,200.0
2334,233,49.0
2335,233,166.0
2336,233,21.0
2337,233,127.0
2338,233,14.0
2339,233,183.0
2340,234,107.0
2341,234,169.0
2342,234,196.0
2343,234,200.0
2344,234,47.0
2345,234,149.0
2346,234,20.0
2347,234,118.0
2348,234,14.0
2349,234,183.0
2350,235,112.0
2351,235,153.0
2352,235,190.0
2353,235,200.0
2354,235,49.0
2355,235,173.0
2356,235,18.0
2357,235,114.0
2358,235,14.0
2359,235,183.0
2360,236,109.0
2361,236,147.0
2362,236,190.0
2363,236,200.0
2364,236,44.0
2365,236,198.0
2366,236,23.0
2367,236,107.0
2368,236,14.0
2369,236,183.0
2370,237,105.0
2371,237,149.0
2372,237,190.0
2373,237,200.0
2374,237,47.0
2375,237,165.0
2376,237,13.0
2377,237,115.0
2378,237,14.0
2379,237,183.0
2380,238,106.0
2381,238,169.0
2382,238,190.0
2383,238,200.0
2384,238,51.0
2385,238,165.0
2386,238,22.0
2387,238,135.0
2388,238,14.0
2389,238,125.0
2390,239,106.0
2391,239,180.0
2392,239,190.0
2393,239,200.0
2394,239,53.0
2395,239,165.0
2396,239,25.0
2397,239,122.0
2398,239,14.0
2399,239,125.0
2400,240,111.0
2401,240,175.0
2402,240,190.0
2403,240,200.0
2404,240,52.0
2405,240,200.0
2406,240,24.0
2407,240,137.0
2408,240,14.0
2409,240,125.0
2410,241,110.0
2411,241,163.0
2412,241,190.0
2413,241,200.0
2414,241,51.0
2415,241,200.0
2416,241,18.0
2417,241,132.0
2418,241,14.0
2419,241,125.0
2420,242,110.0
2421,242,168.0
2422,242,190.0
2423,242,200.0
2424,242,51.0
2425,242,198.0
2426,242,20.0
2427,242,134.0
2428,242,14.0
2429,242,128.0
2430,243,105.0
2431,243,168.0
2432,243,190.0
2433,243,200.0
2434,243,49.0
2435,243,198.0
2436,243,26.0
2437,243,130.0
2438,243,14.0
2439,243,129.0
2440,244,108.0
2441,244,168.0
2442,244,190.0
2443,244,200.0
2444,244,55.0
2445,244,198.0
2446,244,21.0
2447,244,131.0
2448,244,14.0
2449,244,122.0
2450,245,104.0
2451,245,168.0
2452,245,124.0
2453,245,200.0
2454,245,53.0
2455,245,198.0
2456,245,19.0
2457,245,159.0
2458,245,14.0
2459,245,115.0
2460,246,105.0
2461,246,168.0
2462,246,83.0
2463,246,200.0
2464,246,49.0
2465,246,171.0
2466,246,21.0
2467,246,153.0
2468,246,14.0
2469,246,108.0
2470,247,108.0
2471,247,168.0
2472,247,43.0
2473,247,200.0
2474,247,56.0
2475,247,171.0
2476,247,20.0
2477,247,152.0
2478,247,14.0
2479,247,115.0
2480,248,109.0
2481,248,168.0
2482,248,30.0
2483,248,200.0
2484,248,50.0
2485,248,171.0
2486,248,27.0
2487,248,156.0
2488,248,14.0
2489,248,116.0
2490,249,107.0
2491,249,168.0
2492,249,28.0
2493,249,200.0
2494,249,56.0
2495,249,171.0
2496,249,20.0
2497,249,150.0
2498,249,14.0
2499,249,111.0
2500,250,109.0
2501,250,168.0
2502,250,25.0
2503,250,200.0
2504,250,52.0
2505,250,171.0
2506,250,24.0
2507,250,150.0
2508,250,14.0
2509,250,106.0
2510,251,110.0
2511,251,168.0
2512,251,25.0
2513,251,200.0
2514,251,49.0
2515,251,171.0
2516,251,24.0
2517,251,189.0
2518,251,14.0
2519,251,103.0
2520,252,109.0
2521,252,168.0
2522,252,19.0
2523,252,200.0
2524,252,59.0
2525,252,171.0
2526,252,19.0
2527,252,196.0
2528,252,14.0
2529,252,103.0
2530,253,109.0
2531,253,168.0
2532,253,14.0
2533,253,200.0
2534,253,57.0
2535,253,171.0
2536,253,18.0
2537,253,169.0
2538,253,14.0
2539,253,107.0
2540,254,111.0
2541,254,168.0
2542,254,18.0
2543,254,200.0
2544,254,55.0
2545,254,171.0
2546,254,23.0
2547,254,192.0
2548,254,14.0
2549,254,98.0
2550,255,110.0
2551,255,168.0
2552,255,9.0
2553,255,200.0
2554,255,54.0
2555,255,185.0
2556,255,21.0
2557,255,185.0
2558,255,14.0
2559,255,106.0
2560,256,114.0
2561,256,168.0
2562,256,11.0
2563,256,200.0
2564,256,53.0
2565,256,176.0
2566,256,17.0
2567,256,185.0
2568,256,14.0
2569,256,102.0
2570,257,111.0
2571,257,168.0
2572,257,14.0
2573,257,200.0
2574,257,60.0
2575,257,176.0
2576,257,25.0
2577,257,185.0
2578,257,14.0
2579,257,99.0
2580,258,115.0
2581,258,168.0
2582,258,12.0
2583,258,200.0
2584,258,58.0
2585,258,176.0
2586,258,22.0
2587,258,185.0
2588,258,14.0
2589,258,107.0
2590,259,113.0
2591,259,168.0
2592,259,9.0
2593,259,200.0
2594,259,55.0
2595,259,176.0
2596,259,20.0
2597,259,185.0
2598,259,14.0
2599,259,102.0
2600,260,114.0
2601,260,168.0
2602,260,12.0
2603,260,200.0
2604,260,59.0
2605,260,176.0
2606,260,19.0
2607,260,185.0
2608,260,14.0
2609,260,103.0
2610,261,115.0
2611,261,168.0
2612,261,12.0
2613,261,200.0
2614,261,58.0
2615,261,176.0
2616,261,22.0
2617,261,185.0
2618,261,14.0
2619,261,105.0
2620,262,117.0
2621,262,168.0
2622,262,12.0
2623,262,200.0
2624,262,63.0
2625,262,176.0
2626,262,22.0
2627,262,185.0
2628,262,14.0
2629,262,103.0
2630,263,114.0
2631,263,168.0
2632,263,16.0
2633,263,200.0
2634,263,63.0
2635,263,151.0
2636,263,19.0
2637,263,185.0
2638,263,14.0
2639,263,103.0
2640,264,115.0
2641,264,168.0
2642,264,9.0
2643,264,200.0
2644,264,62.0
2645,264,141.0
2646,264,15.0
2647,264,185.0
2648,264,14.0
2649,264,83.0
2650,265,114.0
2651,265,168.0
2652,265,9.0
2653,265,200.0
2654,265,68.0
2655,265,129.0
2656,265,21.0
2657,265,185.0
2658,265,14.0
2659,265,99.0
2660,266,115.0
2661,266,168.0
2662,266,9.0
2663,266,200.0
2664,266,70.0
2665,266,134.0
2666,266,15.0
2667,266,185.0
2668,266,14.0
2669,266,86.0
2670,267,117.0
2671,267,168.0
2672,267,9.0
2673,267,200.0
2674,267,68.0
2675,267,130.0
2676,267,24.0
2677,267,185.0
2678,267,14.0
2679,267,96.0
2680,268,118.0
2681,268,168.0
2682,268,9.0
2683,268,200.0
2684,268,63.0
2685,268,120.0
2686,268,22.0
2687,268,185.0
2688,268,14.0
2689,268,101.0
2690,269,121.0
2691,269,168.0
2692,269,9.0
2693,269,200.0
2694,269,64.0
2695,269,101.0
2696,269,24.0
2697,269,185.0
2698,269,14.0
2699,269,103.0
2700,270,120.0
2701,270,168.0
2702,270,9.0
2703,270,200.0
2704,270,97.0
2705,270,103.0
2706,270,25.0
2707,270,185.0
2708,270,14.0
2709,270,107.0
2710,271,121.0
2711,271,168.0
2712,271,9.0
2713,271,200.0
2714,271,79.0
2715,271,107.0
2716,271,22.0
2717,271,185.0
2718,271,14.0
2719,271,107.0
2720,272,123.0
2721,272,168.0
2722,272,9.0
2723,272,200.0
2724,272,75.0
2725,272,116.0
2726,272,21.0
2727,272,198.0
2728,272,14.0
2729,272,113.0
2730,273,123.0
2731,273,168.0
2732,273,17.0
2733,273,200.0
2734,273,98.0
2735,273,112.0
2736,273,21.0
2737,273,198.0
2738,273,14.0
2739,273,106.0
2740,274,124.0
2741,274,168.0
2742,274,9.0
2743,274,200.0
2744,274,81.0
2745,274,113.0
2746,274,23.0
2747,274,198.0
2748,274,14.0
2749,274,110.0
2750,275,122.0
2751,275,168.0
2752,275,14.0
2753,275,200.0
2754,275,81.0
2755,275,118.0
2756,275,18.0
2757,275,198.0
2758,275,14.0
2759,275,112.0
2760,276,118.0
2761,276,168.0
2762,276,12.0
2763,276,200.0
2764,276,147.0
2765,276,121.0
2766,276,16.0
2767,276,195.0
2768,276,14.0
2769,276,109.0
2770,277,121.0
2771,277,168.0
2772,277,9.0
2773,277,200.0
2774,277,109.0
2775,277,119.0
2776,277,29.0
2777,277,195.0
2778,277,14.0
2779,277,109.0
2780,278,128.0
2781,278,168.0
2782,278,9.0
2783,278,200.0
2784,278,94.0
2785,278,119.0
2786,278,26.0
2787,278,195.0
2788,278,14.0
2789,278,115.0
2790,279,127.0
2791,279,168.0
2792,279,13.0
2793,279,200.0
2794,279,126.0
2795,279,123.0
2796,279,20.0
2797,279,195.0
2798,279,14.0
2799,279,117.0
2800,280,121.0
2801,280,168.0
2802,280,11.0
2803,280,200.0
2804,280,110.0
2805,280,125.0
2806,280,22.0
2807,280,195.0
2808,280,181.0
2809,280,118.0
2810,281,124.0
2811,281,168.0
2812,281,9.0
2813,281,200.0
2814,281,180.0
2815,281,120.0
2816,281,19.0
2817,281,195.0
2818,281,191.0
2819,281,115.0
2820,282,131.0
2821,282,168.0
2822,282,9.0
2823,282,200.0
2824,282,97.0
2825,282,125.0
2826,282,25.0
2827,282,195.0
2828,282,177.0
2829,282,121.0
2830,283,129.0
2831,283,168.0
2832,283,14.0
2833,283,200.0
2834,283,129.0
2835,283,122.0
2836,283,28.0
2837,283,195.0
2838,283,166.0
2839,283,120.0
2840,284,128.0
2841,284,168.0
2842,284,9.0
2843,284,200.0
2844,284,129.0
2845,284,130.0
2846,284,20.0
2847,284,195.0
2848,284,169.0
2849,284,116.0
2850,285,130.0
2851,285,168.0
2852,285,12.0
2853,285,200.0
2854,285,111.0
2855,285,129.0
2856,285,26.0
2857,285,195.0
2858,285,165.0
2859,285,120.0
2860,286,126.0
2861,286,168.0
2862,286,9.0
2863,286,200.0
2864,286,185.0
2865,286,130.0
2866,286,24.0
2867,286,195.0
2868,286,179.0
2869,286,120.0
2870,287,132.0
2871,287,168.0
2872,287,9.0
2873,287,200.0
2874,287,116.0
2875,287,134.0
2876,287,29.0
2877,287,195.0
2878,287,180.0
2879,287,122.0
2880,288,138.0
2881,288,168.0
2882,288,9.0
2883,288,200.0
2884,288,90.0
2885,288,130.0
2886,288,26.0
2887,288,195.0
2888,288,183.0
2889,288,119.0
2890,289,136.0
2891,289,168.0
2892,289,9.0
2893,289,200.0
2894,289,80.0
2895,289,131.0
2896,289,26.0
2897,289,195.0
2898,289,183.0
2899,289,124.0
2900,290,138.0
2901,290,168.0
2902,290,14.0
2903,290,200.0
2904,290,72.0
2905,290,134.0
2906,290,23.0
2907,290,195.0
2908,290,195.0
2909,290,127.0
2910,291,138.0
2911,291,168.0
2912,291,14.0
2913,291,200.0
2914,291,58.0
2915,291,133.0
2916,291,31.0
2917,291,195.0
2918,291,183.0
2919,291,128.0
2920,292,134.0
2921,292,168.0
2922,292,12.0
2923,292,200.0
2924,292,56.0
2925,292,133.0
2926,292,22.0
2927,292,195.0
2928,292,177.0
2929,292,120.0
2930,293,142.0
2931,293,168.0
2932,293,9.0
2933,293,200.0
2934,293,52.0
2935,293,131.0
2936,293,35.0
2937,293,195.0
2938,293,177.0
2939,293,126.0
2940,294,136.0
2941,294,168.0
2942,294,11.0
2943,294,200.0
2944,294,50.0
2945,294,129.0
2946,294,32.0
2947,294,195.0
2948,294,194.0
2949,294,127.0
2950,295,148.0
2951,295,168.0
2952,295,9.0
2953,295,200.0
2954,295,49.0
2955,295,127.0
2956,295,29.0
2957,295,195.0
2958,295,200.0
2959,295,124.0
2960,296,151.0
2961,296,168.0
2962,296,9.0
2963,296,200.0
2964,296,50.0
2965,296,128.0
2966,296,32.0
2967,296,195.0
2968,296,196.0
2969,296,123.0
2970,297,161.0
2971,297,168.0
2972,297,12.0
2973,297,200.0
2974,297,47.0
2975,297,130.0
2976,297,28.0
2977,297,195.0
2978,297,198.0
2979,297,132.0
2980,298,168.0
2981,298,168.0
2982,298,9.0
2983,298,200.0
2984,298,44.0
2985,298,128.0
2986,298,32.0
2987,298,195.0
2988,298,187.0
2989,298,135.0
2990,299,173.0
2991,299,168.0
2992,299,9.0
2993,299,200.0
2994,299,46.0
2995,299,124.0
2996,299,40.0
2997,299,195.0
2998,299,15.0
2999,299,148.0
